fuente,archivo_origen,id_registro_original,nombre_original,rubro_original,descripcion_original,patron_detectado,categoria_pastas,confianza_categoria,motivo_categoria,direccion_original,comuna_original,barrio_original,lat,lon,calidad_geo,fecha_habilitacion,observaciones
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,1-Debe agregar el nombre del titular en la caratula de plano .-2.-Debe indicar la cantidad de personas que trabajan en el local .-3-Debe indica en caratula de plano la planta que habilita y la unidad ,pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,"1-LA AUTORIZACION DE USO NO CONTEMPLA LA PLANTA ENTREPISO, NI ES DECLARADA EN TODA LA DOCUMENTACION, POR LO CUAL SE SOLICITA LA DESAFECTE DE LA PRESENTE SOLICITUD.-",pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,": -EL CERTIFICADO DE APRA ESCANEADO, EN EL CUAL SE VERIFICA EL PAGO DE LOS TIMBRADOS NO CORRESPONDE AL ULTIMO CERTIFICADO CORREGIDO.-",pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,"se reitera.-EL CERTIFICADO DE APRA ESCANEADO, EN EL CUAL SE VERIFICA EL PAGO DE LOS TIMBRADOS NO CORRESPONDE AL ULTIMO CERTIFICADO CORREGIDO.-",pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,1-Debe consignar en plano las planta que habilita .2.- Debe indicar el nombre del titular en la caratula de plano .-,pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,: 1-Debe consignar en plano las planta que habilita la unidad funcional y las personas que trabajan .2.- Debe indicar el nombre del titular en la caratula de plano en el sector de firmas .-,pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,LA AUTORIZACION DE USO NO CONTEMPLA LA PLANTA ENTREPISO ni la unidad funcional -,pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,"EN LA CARATULA DE PLANO FIGURA   ""CONSTANZA PRO"" QUE FIRMA COMO PROPIETARIO  Y NO SE ENCUENTRA EN EL ACTA NOTARIAL .",pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,"EN LA CARATULA DE PLANO FIGURA ""GASTON PRO"" EN ENCOMIENDA "" CONSTANZA PRO""QUE FIRMA COMO PROPIETARIO Y NO SE ENCUENTRA EN EL ACTA NOTARIAL .",pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,"EN LA CARATULA DE PLANO FIGURA ""GASTON PRO"" EN ENCOMIENDA "" CONSTANZA PRO""QUE FIRMA COMO PROPIETARIO Y NO SE ENCUENTRA EN EL ACTA NOTARIAL .-",pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,1-Debe agregar el nombre del titular en la caratula de plano .-2.-Debe indicar la cantidad de personas que trabajan en el local .-3-Debe indica en caratula de plano la planta que habilita y la unidad ,pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,"1-LA AUTORIZACION DE USO NO CONTEMPLA LA PLANTA ENTREPISO, NI ES DECLARADA EN TODA LA DOCUMENTACION, POR LO CUAL SE SOLICITA LA DESAFECTE DE LA PRESENTE SOLICITUD.-",pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,": -EL CERTIFICADO DE APRA ESCANEADO, EN EL CUAL SE VERIFICA EL PAGO DE LOS TIMBRADOS NO CORRESPONDE AL ULTIMO CERTIFICADO CORREGIDO.-",pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,"se reitera.-EL CERTIFICADO DE APRA ESCANEADO, EN EL CUAL SE VERIFICA EL PAGO DE LOS TIMBRADOS NO CORRESPONDE AL ULTIMO CERTIFICADO CORREGIDO.-",pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,1-Debe consignar en plano las planta que habilita .2.- Debe indicar el nombre del titular en la caratula de plano .-,pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,: 1-Debe consignar en plano las planta que habilita la unidad funcional y las personas que trabajan .2.- Debe indicar el nombre del titular en la caratula de plano en el sector de firmas .-,pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,LA AUTORIZACION DE USO NO CONTEMPLA LA PLANTA ENTREPISO ni la unidad funcional -,pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,"EN LA CARATULA DE PLANO FIGURA   ""CONSTANZA PRO"" QUE FIRMA COMO PROPIETARIO  Y NO SE ENCUENTRA EN EL ACTA NOTARIAL .",pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,"EN LA CARATULA DE PLANO FIGURA ""GASTON PRO"" EN ENCOMIENDA "" CONSTANZA PRO""QUE FIRMA COMO PROPIETARIO Y NO SE ENCUENTRA EN EL ACTA NOTARIAL .",pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,"EN LA CARATULA DE PLANO FIGURA ""GASTON PRO"" EN ENCOMIENDA "" CONSTANZA PRO""QUE FIRMA COMO PROPIETARIO Y NO SE ENCUENTRA EN EL ACTA NOTARIAL .-",pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,1-Debe agregar el nombre del titular en la caratula de plano .-2.-Debe indicar la cantidad de personas que trabajan en el local .-3-Debe indica en caratula de plano la planta que habilita y la unidad ,pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,"1-LA AUTORIZACION DE USO NO CONTEMPLA LA PLANTA ENTREPISO, NI ES DECLARADA EN TODA LA DOCUMENTACION, POR LO CUAL SE SOLICITA LA DESAFECTE DE LA PRESENTE SOLICITUD.-",pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,": -EL CERTIFICADO DE APRA ESCANEADO, EN EL CUAL SE VERIFICA EL PAGO DE LOS TIMBRADOS NO CORRESPONDE AL ULTIMO CERTIFICADO CORREGIDO.-",pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,"se reitera.-EL CERTIFICADO DE APRA ESCANEADO, EN EL CUAL SE VERIFICA EL PAGO DE LOS TIMBRADOS NO CORRESPONDE AL ULTIMO CERTIFICADO CORREGIDO.-",pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,1-Debe consignar en plano las planta que habilita .2.- Debe indicar el nombre del titular en la caratula de plano .-,pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,: 1-Debe consignar en plano las planta que habilita la unidad funcional y las personas que trabajan .2.- Debe indicar el nombre del titular en la caratula de plano en el sector de firmas .-,pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,LA AUTORIZACION DE USO NO CONTEMPLA LA PLANTA ENTREPISO ni la unidad funcional -,pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,"EN LA CARATULA DE PLANO FIGURA   ""CONSTANZA PRO"" QUE FIRMA COMO PROPIETARIO  Y NO SE ENCUENTRA EN EL ACTA NOTARIAL .",pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,"EN LA CARATULA DE PLANO FIGURA ""GASTON PRO"" EN ENCOMIENDA "" CONSTANZA PRO""QUE FIRMA COMO PROPIETARIO Y NO SE ENCUENTRA EN EL ACTA NOTARIAL .",pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,"EN LA CARATULA DE PLANO FIGURA ""GASTON PRO"" EN ENCOMIENDA "" CONSTANZA PRO""QUE FIRMA COMO PROPIETARIO Y NO SE ENCUENTRA EN EL ACTA NOTARIAL .-",pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,1-Debe agregar el nombre del titular en la caratula de plano .-2.-Debe indicar la cantidad de personas que trabajan en el local .-3-Debe indica en caratula de plano la planta que habilita y la unidad ,pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,"1-LA AUTORIZACION DE USO NO CONTEMPLA LA PLANTA ENTREPISO, NI ES DECLARADA EN TODA LA DOCUMENTACION, POR LO CUAL SE SOLICITA LA DESAFECTE DE LA PRESENTE SOLICITUD.-",pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,": -EL CERTIFICADO DE APRA ESCANEADO, EN EL CUAL SE VERIFICA EL PAGO DE LOS TIMBRADOS NO CORRESPONDE AL ULTIMO CERTIFICADO CORREGIDO.-",pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,"se reitera.-EL CERTIFICADO DE APRA ESCANEADO, EN EL CUAL SE VERIFICA EL PAGO DE LOS TIMBRADOS NO CORRESPONDE AL ULTIMO CERTIFICADO CORREGIDO.-",pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,325657,Farfalla Pastas S.R.L,COM.MIN. DE PRODUCTOS ALIMENTICIOS EN GENERAL,1-Debe consignar en plano las planta que habilita .2.- Debe indicar el nombre del titular en la caratula de plano .-,pasta_en_texto,probable_nombre_pastas,0.5,Texto menciona pastas sin rubro concluyente y sin senial de restaurante,ECHEVERRIA 3099,13,,,,,2016,archivo=2025; disposicion=DI-2016-22482724-   -DGH
